Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-24 00:00:00-04:00,37.782013814957544,38.38019584511598,37.6951806428004,38.30301284790039,22166300,0.0,0.0
2024-05-28 00:00:00-04:00,38.25476411496693,38.341597266923145,37.733765203229645,37.93637466430664,31217900,0.0,0.0
2024-05-29 00:00:00-04:00,37.473266852084684,37.531156848582945,37.203120896018035,37.35749053955078,26677500,0.0,0.0
2024-05-30 00:00:00-04:00,37.3671438798028,37.74341972483956,36.26725950801433,37.27066421508789,50989100,0.0,0.0
2024-05-31 00:00:00-04:00,37.33819816913246,38.66963879804958,37.29960483369416,38.58280563354492,58188400,0.0,0.0
2024-06-03 00:00:00-04:00,38.63105043678219,38.77576994261549,37.97497837170674,38.476680755615234,31898600,0.0,0.0
2024-06-04 00:00:00-04:00,38.22582428902331,38.727526627856264,38.032861284785525,38.283714294433594,26974200,0.0,0.0
2024-06-05 00:00:00-04:00,38.41878671390278,38.58280655319358,38.12934405214252,38.55385971069336,34140300,0.0,0.0
2024-06-06 00:00:00-04:00,38.505622356112596,38.59245552826974,38.032863156487416,38.30301284790039,38676400,0.0,0.0
2024-06-07 00:00:00-04:00,38.12828488248662,38.788347157477965,38.12828488248662,38.613624572753906,25928700,0.24,0.0
2024-06-10 00:00:00-04:00,38.41948979631292,38.671864793763426,38.060335776876705,38.5068473815918,37176200,0.0,0.0
2024-06-11 00:00:00-04:00,38.176820607521265,38.19623093601243,37.332326907089055,37.72060012817383,44629000,0.0,0.0
2024-06-12 00:00:00-04:00,38.63303515736772,38.710691278248035,37.95355891105557,38.25447082519531,38964700,0.0,0.0
2024-06-13 00:00:00-04:00,38.13799435977933,38.196232753720025,37.78854918474297,38.10887145996094,40018700,0.0,0.0
2024-06-14 00:00:00-04:00,37.95356024924405,38.322419430735685,37.769132509922116,38.08945846557617,32347900,0.0,0.0
2024-06-17 00:00:00-04:00,37.94385606088044,38.3709536432202,37.83708073958354,38.351539611816406,26135400,0.0,0.0
2024-06-18 00:00:00-04:00,38.40007811537073,38.84658974741215,38.30300795437388,38.81747055053711,30804500,0.0,0.0
2024-06-20 00:00:00-04:00,38.613625063867744,39.12808766003097,38.5845058669927,38.81747055053711,29383300,0.0,0.0
2024-06-21 00:00:00-04:00,38.681571899326755,38.73981399528372,38.21564624021497,38.332130432128906,72244900,0.0,0.0
2024-06-24 00:00:00-04:00,38.60392208748687,39.157209076564335,38.48744159053589,38.84659194946289,31064900,0.0,0.0
2024-06-25 00:00:00-04:00,38.61362660662013,38.8951245304858,38.196234154777436,38.22535705566406,30596000,0.0,0.0
2024-06-26 00:00:00-04:00,38.021512448128,38.19623504613246,37.34203979238653,37.85649871826172,44310200,0.0,0.0
2024-06-27 00:00:00-04:00,37.56529393479981,38.196233330048315,37.215848754490814,38.09916687011719,29464200,0.0,0.0
2024-06-28 00:00:00-04:00,38.57480459779178,38.8854217386533,38.16711728613079,38.60392379760742,52028200,0.0,0.0
2024-07-01 00:00:00-04:00,38.739813274949185,39.15720569775976,38.50684859830108,38.83687973022461,26770500,0.0,0.0
2024-07-02 00:00:00-04:00,38.82717585465342,39.759027186481575,38.78834779011524,39.72990798950195,35626100,0.0,0.0
2024-07-03 00:00:00-04:00,39.81726707488226,39.99198965276531,39.555183208057684,39.70078659057617,17100700,0.0,0.0
2024-07-05 00:00:00-04:00,39.72990861510935,39.7590278125475,39.10867438410831,39.225154876708984,23489000,0.0,0.0
2024-07-08 00:00:00-04:00,39.40957919421634,39.83668046790976,39.24456548599681,39.428993225097656,26728500,0.0,0.0
2024-07-09 00:00:00-04:00,39.564891435807404,40.6035218193564,39.40958287709086,40.20553970336914,34697200,0.0,0.0
2024-07-10 00:00:00-04:00,40.06964372747171,40.53556938676231,39.86580194581607,40.51615905761719,25333400,0.0,0.0
2024-07-11 00:00:00-04:00,40.54527457015701,40.6714639152224,40.176415401499256,40.584102630615234,33824600,0.0,0.0
2024-07-12 00:00:00-04:00,40.27348942006646,40.69087815010693,39.88521618389411,40.37055587768555,31856600,0.0,0.0
2024-07-15 00:00:00-04:00,40.62293035917134,40.99178955843754,40.477330674642445,40.66175842285156,36648100,0.0,0.0
2024-07-16 00:00:00-04:00,41.27328805029296,43.09816633777687,40.982084974263664,42.836082458496094,75953300,0.0,0.0
2024-07-17 00:00:00-04:00,42.37015700421462,43.13699091085721,42.37015700421462,42.69047927856445,65713600,0.0,0.0
2024-07-18 00:00:00-04:00,42.341031613588925,42.94285546815928,41.671264204551626,41.74891662597656,48549200,0.0,0.0
2024-07-19 00:00:00-04:00,41.603322811297,42.282799183065656,41.43830537538182,41.64215087890625,43903000,0.0,0.0
2024-07-22 00:00:00-04:00,41.38976930554219,41.61302512472152,40.729707012817194,41.05973815917969,42838300,0.0,0.0
2024-07-23 00:00:00-04:00,40.98208758775984,41.525665710253286,40.91414032244816,41.1665153503418,36705100,0.0,0.0
2024-07-24 00:00:00-04:00,41.04032225875046,41.49654274400523,40.83648048132305,40.95296096801758,36567200,0.0,0.0
2024-07-25 00:00:00-04:00,40.78794739222702,41.059736429719486,40.438502228109314,40.457916259765625,41593900,0.0,0.0
2024-07-26 00:00:00-04:00,40.360854072502285,40.72970960443493,40.19583663739699,40.448211669921875,52049300,0.0,0.0
2024-07-29 00:00:00-04:00,40.55498319655392,40.652053355987604,39.77844043532428,39.885215759277344,37133100,0.0,0.0
2024-07-30 00:00:00-04:00,39.846385314197974,40.66175609047278,39.61342435117531,40.06964111328125,44163200,0.0,0.0
2024-07-31 00:00:00-04:00,40.0211093183398,40.166712702568994,39.04072480011995,39.12808609008789,50851600,0.0,0.0
2024-08-01 00:00:00-04:00,39.25427620001086,39.2639850682481,37.83708507093399,38.34183883666992,60107800,0.0,0.0
2024-08-02 00:00:00-04:00,36.88581773178396,37.40027663628955,36.089860908536465,36.47813415527344,76728000,0.0,0.0
2024-08-05 00:00:00-04:00,34.60472191119973,35.87630954876491,34.109673346179,35.575401306152344,76075200,0.0,0.0
2024-08-06 00:00:00-04:00,35.57540226718184,36.21605053704304,35.46862693839695,35.83748245239258,40614100,0.0,0.0
2024-08-07 00:00:00-04:00,36.982883567302835,37.45851810137846,36.17722159277839,36.20634078979492,44952400,0.0,0.0
2024-08-08 00:00:00-04:00,36.711096254051775,37.29350243896663,36.55578769121793,37.08966064453125,36557800,0.0,0.0
2024-08-09 00:00:00-04:00,37.041127535428025,37.32262546363537,36.7984576737696,37.15760803222656,26411200,0.0,0.0
2024-08-12 00:00:00-04:00,37.37115297206606,37.59440876625876,36.895518486804974,37.05082702636719,33040600,0.0,0.0
2024-08-13 00:00:00-04:00,37.24496750236389,37.35174282870824,37.002297652616946,37.33232879638672,21553500,0.0,0.0
2024-08-14 00:00:00-04:00,37.390571629627445,37.778841175159336,37.303210333884344,37.67206954956055,25658900,0.0,0.0
2024-08-15 00:00:00-04:00,38.273889548809095,38.51655940204636,37.827377907536075,37.885616302490234,37379800,0.0,0.0
2024-08-16 00:00:00-04:00,37.85649611233479,38.264179677715966,37.846790947712954,38.186527252197266,26886600,0.0,0.0
2024-08-19 00:00:00-04:00,38.32241964125673,38.57479834155503,38.29330044616377,38.5068473815918,27268900,0.0,0.0
2024-08-20 00:00:00-04:00,37.97297638431528,38.08946057619747,37.21584765132102,37.55558395385742,44440800,0.0,0.0
2024-08-21 00:00:00-04:00,37.73030341640641,37.846787598648774,37.26437779597998,37.61382293701172,33751100,0.0,0.0
2024-08-22 00:00:00-04:00,37.642943160466174,38.13799169141376,37.43910139023966,38.08945846557617,35421600,0.0,0.0
2024-08-23 00:00:00-04:00,38.118584052155256,38.99219337226012,38.118584052155256,38.60392379760742,45616600,0.0,0.0
2024-08-26 00:00:00-04:00,38.827175476464504,39.02131209441643,38.49714433680064,38.74951934814453,44659500,0.0,0.0
2024-08-27 00:00:00-04:00,38.82717333900553,38.95336268915469,38.44860899140588,38.5068473815918,32323900,0.0,0.0
2024-08-28 00:00:00-04:00,38.18652950796191,39.08926168788724,38.176824342766764,38.77864456176758,40700500,0.0,0.0
2024-08-29 00:00:00-04:00,38.875710818732806,39.15720874492444,38.37095706575589,38.992191314697266,34810800,0.0,0.0
2024-08-30 00:00:00-04:00,38.9921913721293,39.66196255631991,38.95336700864943,39.5551872253418,49098200,0.0,0.0
2024-09-03 00:00:00-04:00,39.39016853587062,39.70078562167142,39.05042855256818,39.506649017333984,48489300,0.0,0.0
2024-09-04 00:00:00-04:00,39.467827642699746,39.74932558153919,39.09896840224974,39.31251907348633,39629600,0.0,0.0
2024-09-05 00:00:00-04:00,39.60371816166429,39.73961268308883,38.83688055894242,38.963069915771484,34214500,0.0,0.0
2024-09-06 00:00:00-04:00,38.855604056674714,38.96307552040658,37.67342540960281,37.86882400512695,47007600,0.26,0.0
2024-09-09 00:00:00-04:00,38.347553292681894,38.79697595271756,38.20100064280609,38.562496185302734,37610200,0.0,0.0
2024-09-10 00:00:00-04:00,38.923991099467514,38.923991099467514,37.44871095382346,38.37686538696289,53983900,0.0,0.0
2024-09-11 00:00:00-04:00,38.09353737811109,38.132614859257444,37.13606641373712,38.10330581665039,41190000,0.0,0.0
2024-09-12 00:00:00-04:00,38.152155448852305,38.42572017870787,37.644110924250995,37.888362884521484,39921600,0.0,0.0
2024-09-13 00:00:00-04:00,37.98606388331416,38.19123462454538,37.556178070842336,37.7613525390625,31887300,0.0,0.0
2024-09-16 00:00:00-04:00,37.91767459483342,38.30847548415525,37.89813399131898,38.20100402832031,26336400,0.0,0.0
2024-09-17 00:00:00-04:00,38.37686297954292,38.88490745350085,38.30847273564366,38.640655517578125,27769400,0.0,0.0
2024-09-18 00:00:00-04:00,38.709049224853516,39.1975531404064,38.513646913234545,38.709049224853516,42527800,0.0,0.0
2024-09-19 00:00:00-04:00,39.11939472814557,40.106171004654094,39.09008195865285,39.9303092956543,57977800,0.0,0.0
2024-09-20 00:00:00-04:00,39.68605600790663,39.79352746280835,39.31479572532305,39.3441047668457,70725000,0.0,0.0
2024-09-23 00:00:00-04:00,39.2854794344765,39.510190762310216,38.83605677880907,38.95329666137695,31714800,0.0,0.0
2024-09-24 00:00:00-04:00,38.93376203143558,39.06077409777525,38.34755880169579,38.54296112060547,32534900,0.0,0.0
2024-09-25 00:00:00-04:00,38.347557067871094,38.50387817053317,38.044683300905604,38.347557067871094,28866000,0.0,0.0
2024-09-26 00:00:00-04:00,38.48433894802811,38.80675333027144,38.210777940298655,38.611351013183594,39601400,0.0,0.0
2024-09-27 00:00:00-04:00,38.7383620656492,38.98261402387652,38.44525673418512,38.494110107421875,27861100,0.0,0.0
2024-09-30 00:00:00-04:00,38.32801919518341,38.87514495698002,38.122848432130674,38.76767349243164,35055200,0.0,0.0
2024-10-01 00:00:00-04:00,38.60157819039507,38.65043156407734,38.04468401871735,38.3182487487793,26291200,0.0,0.0
2024-10-02 00:00:00-04:00,38.347554976419964,38.63088812422625,38.15215267700221,38.3280143737793,23302700,0.0,0.0
2024-10-03 00:00:00-04:00,38.08376450831839,38.36709767157749,37.83951255247207,38.347557067871094,26030200,0.0,0.0
2024-10-04 00:00:00-04:00,39.01192438825257,39.32456660721915,38.7090506080709,39.18778610229492,34209900,0.0,0.0
2024-10-07 00:00:00-04:00,39.285485026940975,39.510196386763354,38.796981098547306,39.04123306274414,27177500,0.0,0.0
2024-10-08 00:00:00-04:00,39.12916081892425,39.22686383305597,38.894681038985915,39.01192092895508,26023600,0.0,0.0
2024-10-09 00:00:00-04:00,38.95329942617577,39.46134392268108,38.806750494311444,39.26594161987305,27421000,0.0,0.0
2024-10-10 00:00:00-04:00,39.090079981473274,39.2073235995357,38.855600199326304,39.051002502441406,26182300,0.0,0.0
2024-10-11 00:00:00-04:00,39.56881909250946,41.200420461196344,39.471119795422425,40.98548126220703,50660700,0.0,0.0
2024-10-14 00:00:00-04:00,40.99524933683013,41.21019226089871,40.760769535109176,40.9463996887207,28098900,0.0,0.0
2024-10-15 00:00:00-04:00,42.236046900813434,42.36305895883361,41.08317739444933,41.17110824584961,61490000,0.0,0.0
2024-10-16 00:00:00-04:00,41.23949471251549,42.10903098163733,41.18087663494958,41.8159294128418,42437800,0.0,0.0
2024-10-17 00:00:00-04:00,41.84524423983862,42.01133377044154,41.493520849163225,41.62052917480469,31708600,0.0,0.0
2024-10-18 00:00:00-04:00,41.45444488292051,41.669387810382624,41.141802657697056,41.34697341918945,30593500,0.0,0.0
2024-10-21 00:00:00-04:00,41.278582141095754,41.43490324982862,40.78030977169388,40.79984664916992,26589500,0.0,0.0
2024-10-22 00:00:00-04:00,40.692377867772876,41.43490218339593,40.61421545192354,41.327430725097656,37104400,0.0,0.0
2024-10-23 00:00:00-04:00,41.22973179662803,41.49352436196701,41.053870086402036,41.366512298583984,28569400,0.0,0.0
2024-10-24 00:00:00-04:00,41.3469696409542,41.67915244077333,41.005018403047295,41.66938400268555,28392000,0.0,0.0
2024-10-25 00:00:00-04:00,41.933173856866496,41.99179566779853,40.82915770339792,40.926856994628906,27466900,0.0,0.0
2024-10-28 00:00:00-04:00,41.10271831814578,41.7670839279067,41.04409650775899,41.640071868896484,24527600,0.0,0.0
2024-10-29 00:00:00-04:00,41.61076109016621,41.825703992289355,41.49352120127579,41.55213928222656,22313500,0.0,0.0
2024-10-30 00:00:00-04:00,40.750993265546825,41.91363489921167,40.68260301968288,41.33720016479492,38100500,0.0,0.0
2024-10-31 00:00:00-04:00,41.317661974220975,41.571682369832494,40.83892649823619,40.85846710205078,28138200,0.0,0.0
2024-11-01 00:00:00-04:00,41.180882845758674,41.454443854293885,40.7900782104319,40.79984664916992,31220000,0.0,0.0
2024-11-04 00:00:00-05:00,40.653295029832485,41.05386807752632,40.16479113132835,40.37973403930664,31110100,0.0,0.0
2024-11-05 00:00:00-05:00,40.55559198684799,41.04409588502582,40.428583656753815,40.91708755493164,30851400,0.0,0.0
2024-11-06 00:00:00-05:00,43.76994947032454,44.50270533331096,42.988343961870164,44.36592483520508,110086700,0.0,0.0
2024-11-07 00:00:00-05:00,44.00443511830156,44.190065270868885,43.486618415684525,43.74064254760742,48339700,0.0,0.0
2024-11-08 00:00:00-05:00,44.102133703506446,44.453857125432535,43.91650355392953,44.09236526489258,38331800,0.0,0.0
2024-11-11 00:00:00-05:00,44.55155602818097,45.450405179317485,44.53201915112484,45.02052307128906,43293500,0.0,0.0
2024-11-12 00:00:00-05:00,45.079137303738385,45.38201105007113,44.78603572208767,44.80557632446289,38155900,0.0,0.0
2024-11-13 00:00:00-05:00,45.13776396221811,45.41132497089562,44.776272096895795,44.81534957885742,36903900,0.0,0.0
2024-11-14 00:00:00-05:00,44.89350754079454,45.09867827693817,44.67856463988852,44.84465789794922,35733100,0.0,0.0
2024-11-15 00:00:00-05:00,44.57109384391647,45.7630445271868,44.57109384391647,45.675113677978516,40488900,0.0,0.0
2024-11-18 00:00:00-05:00,45.67511440008988,45.93890695188522,45.421094013354896,45.64580535888672,32360300,0.0,0.0
2024-11-19 00:00:00-05:00,44.93259215139727,45.5481044064791,44.89351094336344,45.342933654785156,28534100,0.0,0.0
2024-11-20 00:00:00-05:00,45.499252712747555,45.56764296023506,44.86419615523328,45.000980377197266,28021000,0.0,0.0
2024-11-21 00:00:00-05:00,45.32339060639524,45.968215596220425,45.235459756555954,45.391780853271484,45336500,0.0,0.0
2024-11-22 00:00:00-05:00,45.303852757602186,46.13431166256827,45.215921902417286,45.919368743896484,37996200,0.0,0.0
2024-11-25 00:00:00-05:00,46.173391526114614,46.6423585959557,46.075692227308174,46.407875061035156,42718600,0.0,0.0
2024-11-26 00:00:00-05:00,46.4176389854444,46.74005334872779,46.1245373905434,46.652122497558594,30301500,0.0,0.0
2024-11-27 00:00:00-05:00,46.7205148384908,46.87683594457359,46.554425293835585,46.67166519165039,23278400,0.0,0.0
2024-11-29 00:00:00-05:00,46.70097385318175,46.97453858183566,46.407872247542464,46.417640686035156,23262000,0.0,0.0
2024-12-02 00:00:00-05:00,46.642356560145316,46.72051525038118,45.7728164399679,45.95845031738281,35891500,0.0,0.0
2024-12-03 00:00:00-05:00,46.280860959076,46.38833241923826,45.5774178391771,45.743507385253906,38123800,0.0,0.0
2024-12-04 00:00:00-05:00,45.616494289069266,45.70442514294152,45.06937228896555,45.30385208129883,24941300,0.0,0.0
2024-12-05 00:00:00-05:00,45.48948663354206,46.15385226671927,45.430864821089074,45.919368743896484,31572100,0.0,0.0
2024-12-06 00:00:00-05:00,46.23375014479603,46.23375014479603,45.58533817814927,45.92919158935547,28931700,0.26,0.0
2024-12-09 00:00:00-05:00,45.74252823756067,45.92919098006478,45.09411627951566,45.103939056396484,34660900,0.0,0.0
2024-12-10 00:00:00-05:00,45.10393748483544,45.47726670455676,44.78955616750831,44.946746826171875,35665800,0.0,0.0
2024-12-11 00:00:00-05:00,45.19236073789223,45.34955140794126,44.671667346052516,45.270957946777344,36790500,0.0,0.0
2024-12-12 00:00:00-05:00,45.32990210571999,45.6541099707893,45.11376352900711,45.270957946777344,24017300,0.0,0.0
2024-12-13 00:00:00-05:00,45.28077661749401,45.29059939385323,44.58324331664358,44.86814880371094,32902300,0.0,0.0
2024-12-16 00:00:00-05:00,44.78955725157123,44.87797723344212,44.367106643490445,44.67166519165039,27330400,0.0,0.0
2024-12-17 00:00:00-05:00,44.3965822045043,44.3965822045043,43.836590191297,44.25904083251953,33054600,0.0,0.0
2024-12-18 00:00:00-05:00,44.34745704757863,44.63236629257203,42.588883946341966,42.73625183105469,41771900,0.0,0.0
2024-12-19 00:00:00-05:00,43.197999862983494,43.69904391147308,42.5495879337918,42.61835861206055,38583600,0.0,0.0
2024-12-20 00:00:00-05:00,42.44152248304224,43.62045439185032,42.34327597113752,43.39448928833008,74222200,0.0,0.0
2024-12-23 00:00:00-05:00,43.12923417911112,43.33554623780846,42.028895703949374,43.119407653808594,35374800,0.0,0.0
2024-12-24 00:00:00-05:00,43.15870345835772,43.64009823073987,43.15870345835772,43.60080337524414,12054400,0.0,0.0
2024-12-26 00:00:00-05:00,43.433787806559614,43.79729427830104,43.335545042571844,43.767818450927734,16077400,0.0,0.0
2024-12-27 00:00:00-05:00,43.4632616046129,43.99377775218651,43.286421639514685,43.56150436401367,17972500,0.0,0.0
2024-12-30 00:00:00-05:00,43.119404043488025,43.365014687388246,42.78537341787488,43.13905334472656,16109800,0.0,0.0
2024-12-31 00:00:00-05:00,43.26677233850699,43.45343508045867,42.94256448658346,43.17835235595703,16110400,0.0,0.0
2025-01-02 00:00:00-05:00,43.36501462211749,43.80711453001667,43.03098399700711,43.51238250732422,25610600,0.0,0.0
2025-01-03 00:00:00-05:00,43.96430648916506,44.0625492503876,43.37484242638761,44.02325439453125,23455700,0.0,0.0
2025-01-06 00:00:00-05:00,44.36710596538677,45.33972575110106,44.3081580624668,44.6028938293457,30518500,0.0,0.0
2025-01-07 00:00:00-05:00,45.467443473547746,45.830949943059615,44.84850731832283,45.270957946777344,41111200,0.0,0.0
2025-01-08 00:00:00-05:00,45.09411539880205,45.44779157542007,44.887799611123654,45.3986701965332,40246000,0.0,0.0
2025-01-10 00:00:00-05:00,45.19235883421636,45.24148021383977,43.95448282818942,44.31798553466797,40741300,0.0,0.0
2025-01-13 00:00:00-05:00,44.308158532621164,44.543946399082046,43.90535722769628,44.268863677978516,34353600,0.0,0.0
2025-01-14 00:00:00-05:00,44.7993830164066,45.11376436231167,44.4358802879016,44.97622299194336,36379000,0.0,0.0
2025-01-15 00:00:00-05:00,46.292693887749046,46.626724518952834,46.01761116124748,46.27304458618164,57154800,0.0,0.0
2025-01-16 00:00:00-05:00,46.17480114336228,46.67584520889939,45.01551860207295,45.82112121582031,56339300,0.0,0.0
2025-01-17 00:00:00-05:00,45.791651866774075,46.05691182823903,45.270958468928725,45.71305465698242,44486100,0.0,0.0
2025-01-21 00:00:00-05:00,45.80147593013358,46.3221730903201,45.72288246585645,45.84077453613281,52089100,0.0,0.0
2025-01-22 00:00:00-05:00,45.78182191450493,45.90954049699485,44.95657001207639,44.986045837402344,40296200,0.0,0.0
2025-01-23 00:00:00-05:00,45.241481296133465,46.066733235800605,45.241481296133465,45.57551193237305,35324100,0.0,0.0
2025-01-24 00:00:00-05:00,45.41831875711823,46.037258614620086,45.339725301724854,45.70322799682617,24655100,0.0,0.0
2025-01-27 00:00:00-05:00,45.732701842351794,46.31234312070787,45.56568840085786,46.263221740722656,44260000,0.0,0.0
2025-01-28 00:00:00-05:00,46.253400335003874,46.607076530014844,45.88989386735074,46.01761245727539,27156600,0.0,0.0
2025-01-29 00:00:00-05:00,45.92919158935547,46.55795425425886,45.82112230362749,45.92919158935547,23681500,0.0,0.0
2025-01-30 00:00:00-05:00,46.28287125070097,46.34181540786027,45.58533790769476,45.89971923828125,31199900,0.0,0.0
2025-01-31 00:00:00-05:00,45.88006959865167,46.00778818442436,45.34954970179995,45.487091064453125,30388900,0.0,0.0
2025-02-03 00:00:00-05:00,44.62253966786941,45.663930139787446,44.31798487013826,45.3986701965332,36497700,0.0,0.0
2025-02-04 00:00:00-05:00,45.5362126453291,46.302520415627235,45.457619186775055,45.889892578125,32894000,0.0,0.0
2025-02-05 00:00:00-05:00,46.15515265963633,46.30252054796283,45.82112202745453,46.28287124633789,27696600,0.0,0.0
2025-02-06 00:00:00-05:00,46.607073924767086,47.13759380921023,46.34181398254551,46.90180969238281,39793400,0.0,0.0
2025-02-07 00:00:00-05:00,47.000052924714716,47.127771508790744,46.548130239794624,46.567779541015625,26504700,0.0,0.0
2025-02-10 00:00:00-05:00,46.646369527697566,46.72496672673397,45.585333574751225,45.850589752197266,26725200,0.0,0.0
2025-02-11 00:00:00-05:00,45.732702725295155,46.10603196628842,45.467442770988455,45.96849060058594,20314900,0.0,0.0
2025-02-12 00:00:00-05:00,45.752350120872194,45.76217664528216,45.13341025327896,45.3986701965332,29777100,0.0,0.0
2025-02-13 00:00:00-05:00,45.70322614377412,45.75234751986845,45.16288351129492,45.516563415527344,26815400,0.0,0.0
2025-02-14 00:00:00-05:00,45.66393365673827,46.26322426938881,45.66393365673827,46.13550567626953,25960500,0.0,0.0
2025-02-18 00:00:00-05:00,45.74253048451491,45.830950471669894,45.349551930999134,45.71305465698242,37824100,0.0,0.0
2025-02-19 00:00:00-05:00,45.074467929024834,45.25130789837913,44.6225414808299,45.20218276977539,38967800,0.0,0.0
2025-02-20 00:00:00-05:00,45.09411793897714,45.37902345165822,44.24921668273382,44.5046501159668,40001100,0.0,0.0
2025-02-21 00:00:00-05:00,44.45552779071998,44.710961218531246,43.75799444196506,44.02325439453125,43485900,0.0,0.0
2025-02-24 00:00:00-05:00,44.2393895714268,44.59306951100113,43.65974828106244,43.67939758300781,35512200,0.0,0.0
2025-02-25 00:00:00-05:00,43.74816696898086,44.05272551852329,42.588884422620694,43.16852569580078,38119000,0.0,0.0
2025-02-26 00:00:00-05:00,43.266772202614966,43.7678162703437,43.08993223807046,43.16852569580078,32251700,0.0,0.0
2025-02-27 00:00:00-05:00,43.315891540149,43.9937755404652,43.16852366073551,43.34536361694336,28477700,0.0,0.0
2025-02-28 00:00:00-05:00,43.541853292261926,45.388846326125346,43.423961236230056,45.29059982299805,62621100,0.0,0.0
2025-03-03 00:00:00-05:00,45.398667629739286,46.13549951454548,44.42605164051874,44.76008224487305,46946000,0.0,0.0
2025-03-04 00:00:00-05:00,43.94465516185701,44.05272444285328,41.29205950618102,41.92082214355469,78278100,0.0,0.0
2025-03-05 00:00:00-05:00,41.90118056434789,41.979774027613026,40.97768207386385,41.54750061035156,52588900,0.0,0.0
2025-03-06 00:00:00-05:00,40.85978568865433,41.15451770327518,40.240845834545915,40.7320671081543,58103500,0.0,0.0
2025-03-07 00:00:00-05:00,40.84082015663177,41.256048167132406,40.14876970109247,40.9297981262207,50651400,0.26,0.0
2025-03-10 00:00:00-04:00,39.941158058047456,40.15865684106141,38.73501301481273,39.37763214111328,77498400,0.0,0.0
2025-03-11 00:00:00-04:00,39.249107521880426,40.198203405086254,38.823990950395604,39.16012954711914,50608400,0.0,0.0
2025-03-12 00:00:00-04:00,39.8521807704293,40.04002148885599,38.75478698546338,39.456722259521484,42290700,0.0,0.0
2025-03-13 00:00:00-04:00,39.516040027707966,39.73353880269466,38.8833094616164,39.219444274902344,37766100,0.0,0.0
2025-03-14 00:00:00-04:00,39.80274845096034,40.554118920700134,39.7137704682641,40.425594329833984,35979900,0.0,0.0
2025-03-17 00:00:00-04:00,40.45525052451761,41.295598937989844,40.12900045067315,40.96934509277344,37242800,0.0,0.0
2025-03-18 00:00:00-04:00,41.24616466198552,41.35491593606813,40.82104810222897,41.17695999145508,37644500,0.0,0.0
2025-03-19 00:00:00-04:00,41.24616574329405,42.21503492749181,40.83093393785399,41.73059844970703,42471100,0.0,0.0
2025-03-20 00:00:00-04:00,41.28571185197936,42.23481158055279,41.176964337789855,41.997535705566406,41018100,0.0,0.0
2025-03-21 00:00:00-04:00,41.6811674788125,42.17548872679242,41.414233552338715,41.987648010253906,65011000,0.0,0.0
2025-03-24 00:00:00-04:00,42.442424084376704,42.65992664766079,42.264468127393705,42.580833435058594,30646100,0.0,0.0
2025-03-25 00:00:00-04:00,42.857649189625555,43.035605134372695,42.55117244029458,42.78844451904297,25445300,0.0,0.0
2025-03-26 00:00:00-04:00,42.966402166726574,43.22345132882556,42.24469359392408,42.33367156982422,30012100,0.0,0.0
2025-03-27 00:00:00-04:00,42.333671212532316,42.60060513797982,42.03707921915902,42.07662582397461,25619200,0.0,0.0
2025-03-28 00:00:00-04:00,41.95798887298196,42.13594483542503,40.524460178616835,40.7815055847168,34253000,0.0,0.0
2025-03-31 00:00:00-04:00,40.31684273035636,41.42412512229305,40.138886766344115,41.25605392456055,36390000,0.0,0.0
2025-04-01 00:00:00-04:00,40.85070856536934,41.226393778407925,40.50468519242058,41.01877975463867,25578500,0.0,0.0
2025-04-02 00:00:00-04:00,40.41570653254055,41.49332701043667,40.35638662473432,41.37468719482422,28216100,0.0,0.0
2025-04-03 00:00:00-04:00,38.191261335783246,38.39887535839818,36.599546286325,36.79727554321289,115497900,0.0,0.0
2025-04-04 00:00:00-04:00,34.88919614597545,35.38351741603561,33.28759251559269,33.99941635131836,107761200,0.0,0.0
2025-04-07 00:00:00-04:00,34.572827019279316,36.21397330390204,33.159068041224444,35.175899505615234,137329100,0.0,0.0
2025-04-08 00:00:00-04:00,36.441362479793234,36.906025653042825,33.940098207868616,34.632144927978516,79116300,0.0,0.0
2025-04-09 00:00:00-04:00,33.66327538256187,37.42011601800786,32.69440621356702,36.72806930541992,161173500,0.0,0.0
2025-04-10 00:00:00-04:00,35.907496139502086,35.9865893516135,34.23669163305369,35.442832946777344,90451800,0.0,0.0
2025-04-11 00:00:00-04:00,34.8002165844294,35.818517147620526,34.4146466147307,35.54169845581055,63671900,0.0,0.0
2025-04-14 00:00:00-04:00,36.075564977971865,36.569886207330164,35.85806243021528,36.253517150878906,46830600,0.0,0.0
2025-04-15 00:00:00-04:00,37.370684418141636,38.30989551405077,37.370684418141636,37.558528900146484,84677800,0.0,0.0
2025-04-16 00:00:00-04:00,37.430004231111575,37.726596215566964,36.550113042966174,36.90602493286133,52872700,0.0,0.0
2025-04-17 00:00:00-04:00,37.083977790788516,37.4398896872517,36.8170476398129,36.98511505126953,47144400,0.0,0.0
2025-04-21 00:00:00-04:00,36.6489768985503,36.856590916864675,36.07556621396225,36.50067901611328,34928300,0.0,0.0
2025-04-22 00:00:00-04:00,37.14329525729375,38.05284824087921,36.97522785687786,37.8847770690918,42288900,0.0,0.0
2025-04-23 00:00:00-04:00,38.96239842151314,39.67422218537071,38.23080135628491,38.30989456176758,54428400,0.0,0.0
2025-04-24 00:00:00-04:00,38.220917253917456,39.24910631478808,38.16159734877703,39.130470275878906,42457100,0.0,0.0
